,train_losses,validation_losses,accuracies,best_accuracy
0,0.8651120606026678,0.41301980828555507,0.7568213000934882,0.9432378342159194
1,0.39658829175504795,0.32584410406887926,0.8234666961148767,0.9432378342159194
2,0.3406014056357587,0.2985916606116442,0.8426855743645134,0.9432378342159194
3,0.3134413862073966,0.28017799627208084,0.8559107623477225,0.9432378342159194
4,0.2946160868537275,0.26489232748443275,0.8650998977473319,0.9432378342159194
5,0.2798830915960959,0.25231246444747835,0.872579659398086,0.9432378342159194
6,0.26695118682062347,0.244503046338975,0.8770845552282304,0.9432378342159194
7,0.256335723419291,0.2361308188269329,0.8807716494844281,0.9432378342159194
8,0.24657187288674423,0.2259722177442511,0.8865430415194858,0.9432378342159194
9,0.23757175371920547,0.21868276545370885,0.8905711461215946,0.9432378342159194
10,0.2298124091761619,0.21385563479280945,0.8922876097189962,0.9432378342159194
11,0.22324169117697293,0.20851409829404488,0.8969252581423182,0.9432378342159194
12,0.21669031656636722,0.2034886141877264,0.8992022359788183,0.9432378342159194
13,0.21119205806225952,0.1983423008447367,0.9021138302771454,0.9432378342159194
14,0.20602235215304623,0.19553447210174052,0.90388802989632,0.9432378342159194
15,0.20115335692868627,0.1918671032323298,0.9059183501417518,0.9432378342159194
16,0.1966141534342165,0.18816837011349313,0.9075289718697175,0.9432378342159194
17,0.1925434609863869,0.18636120840363743,0.9087311983672813,0.9432378342159194
18,0.18865776398217182,0.18330009122568167,0.9096000174143309,0.9432378342159194
19,0.1848605379627414,0.18116234454415225,0.9120577892344589,0.9432378342159194
20,0.1812669993741577,0.177563466181879,0.9130562847710526,0.9432378342159194
21,0.17762704372206492,0.174481852141935,0.9153113167991509,0.9432378342159194
22,0.17447375119750358,0.17605226300691998,0.9142996946602354,0.9432378342159194
23,0.17170109454664118,0.17076129508606522,0.9169362472157429,0.9432378342159194
24,0.16801195355016899,0.1692345902050592,0.9185588255756784,0.9432378342159194
25,0.16510258971836275,0.16816844951739068,0.9186926978808928,0.9432378342159194
26,0.16220925016461352,0.16586367365235627,0.9190969455699347,0.9432378342159194
27,0.1597759466771356,0.1623935196007411,0.9217407923957018,0.9432378342159194
28,0.15707836281374987,0.16058677267757251,0.9223668417639201,0.9432378342159194
29,0.15472137418323817,0.16151383610648815,0.9219405531859207,0.9432378342159194
30,0.15211431799821734,0.15685356283903792,0.9242847894455383,0.9432378342159194
31,0.15009446459310347,0.15575617560814378,0.9251628625012644,0.9432378342159194
32,0.147402232542248,0.15645795600167214,0.9250457353059268,0.9432378342159194
33,0.14548748439934647,0.1532139911201579,0.9268187632895611,0.9432378342159194
34,0.1436044997313291,0.15154077943471833,0.9267831882488506,0.9432378342159194
35,0.14150547387510895,0.15159448773942127,0.9282406018944644,0.9432378342159194
36,0.1396747309335231,0.15042303041158367,0.9280233512062341,0.9432378342159194
37,0.13752523241012057,0.14921552496779017,0.9288653990090167,0.9432378342159194
38,0.13576801361687474,0.1477869044593153,0.9295072983617855,0.9432378342159194
39,0.13418701764470248,0.14618200204274398,0.9305051625554742,0.9432378342159194
40,0.13215304372323167,0.14555045585671408,0.9302315782256821,0.9432378342159194
41,0.13030810702297013,0.14556220291962066,0.9311377563404594,0.9432378342159194
42,0.12902337353689433,0.14347387805148562,0.9322288137864496,0.9432378342159194
43,0.12728811030856965,0.14345257267395603,0.9324462036143153,0.9432378342159194
44,0.1255354800154606,0.14319489344845732,0.9326944769716693,0.9432378342159194
45,0.12417115238735038,0.14070245651917804,0.9338494982459566,0.9432378342159194
46,0.12294892934071303,0.14149431099670792,0.9341264060366269,0.9432378342159194
47,0.12157675634234574,0.14095299870187508,0.9343497415677617,0.9432378342159194
48,0.12033549065389008,0.1403312796791897,0.9347525094756973,0.9432378342159194
49,0.11893531601429631,0.1411715417496197,0.9350386660255772,0.9432378342159194
50,0.11783311877818216,0.13843039634810037,0.9356548601241133,0.9432378342159194
51,0.11631541775240457,0.1393190993009602,0.9355835064017861,0.9432378342159194
52,0.11550671005662476,0.13785717570835043,0.9361254434258539,0.9432378342159194
53,0.1139219986796917,0.13878571674352214,0.9367925588909986,0.9432378342159194
54,0.11297212246940294,0.13724078488159197,0.9364647366631974,0.9432378342159194
55,0.11203260065335026,0.13628189116059294,0.9373454473096817,0.9432378342159194
56,0.11100142427719052,0.13738579639518442,0.9377889313534034,0.9432378342159194
57,0.1100695398245181,0.13631111624991296,0.9382271530094869,0.9432378342159194
58,0.10921767694488388,0.13491320876210633,0.9382098818394142,0.9432378342159194
59,0.10803543999192045,0.13413868038954385,0.9394618063288006,0.9432378342159194
60,0.1071605004645131,0.13394041177939306,0.9394045630449142,0.9432378342159194
61,0.10611375932243974,0.13453325237890734,0.9392311203946788,0.9432378342159194
62,0.10530275868152805,0.13432446009767912,0.9394957237726057,0.9432378342159194
63,0.10452599778714865,0.1337606093707426,0.9400045571897233,0.9432378342159194
64,0.1036456841826334,0.132839821767877,0.9403676624312455,0.9432378342159194
65,0.102470198867782,0.13290389493670668,0.9408196271561708,0.9432378342159194
66,0.10167940196077316,0.1335481486080378,0.9405875452565311,0.9432378342159194
67,0.10088500105127843,0.13189236736923948,0.9414673342387602,0.9432378342159194
68,0.10047176446051209,0.1321448006933748,0.9416851122730746,0.9432378342159194
69,0.09946758256818239,0.1319070170618783,0.941363065362852,0.9432378342159194
70,0.09883751225778767,0.13166854554386537,0.9413888249996185,0.9432378342159194
71,0.09798938931476507,0.13154947303632117,0.9421106268905843,0.9432378342159194
72,0.09692236599563749,0.13210618403460997,0.9420378222925702,0.9432378342159194
73,0.09638502223483332,0.1307656630847762,0.9428999268304047,0.9432378342159194
74,0.09584523808147304,0.13247196134129313,0.9427079686178332,0.9432378342159194
75,0.09497952183573201,0.13117662265868366,0.9426350691384692,0.9432378342159194
76,0.09445045581831737,0.13117194007338837,0.9431158724707511,0.9432378342159194
77,0.09367620977207927,0.1305717165669919,0.9428721012878614,0.9432378342159194
78,0.09298699159353821,0.13125452224283732,0.9432378342159194,0.9432378342159194
79,0.09220215342721104,0.13011317668801198,0.9432301940570603,0.9432378342159194
