,train_losses,validation_losses,accuracies,best_accuracy
0,0.9033916019311938,0.48603235058819166,0.7009237129185951,0.7790734170058691
1,0.4801918788371733,0.41815281914232955,0.7427066242641157,0.7790734170058691
2,0.4411487809614719,0.3996507978376053,0.7532328334083241,0.7790734170058691
3,0.42779524277491937,0.3939796237559553,0.7550624061461186,0.7790734170058691
4,0.42138862037729324,0.3857594409251001,0.7603420667878514,0.7790734170058691
5,0.4163158867592161,0.3825861708750072,0.7614270988445124,0.7790734170058691
6,0.41331565171558415,0.3794894584381138,0.7635836986319585,0.7790734170058691
7,0.4106676313889175,0.3800014532497494,0.7632178352367601,0.7790734170058691
8,0.40816806750828744,0.3771449668590156,0.7645183170743604,0.7790734170058691
9,0.40626125078526565,0.3763171812581326,0.7649453226062759,0.7790734170058691
10,0.40440913104816334,0.37254156427766705,0.7664477705971587,0.7790734170058691
11,0.40287246427771434,0.37211691347179654,0.7665706132899942,0.7790734170058691
12,0.4013820668695549,0.37064512430784424,0.7666761223991094,0.7790734170058691
13,0.40017530806763263,0.3694711570975112,0.7666940839390515,0.7790734170058691
14,0.39851064542727443,0.3694417554362785,0.7671500006608761,0.7790734170058691
15,0.3972553602172205,0.36639122124690604,0.7689317834303704,0.7790734170058691
16,0.3960521296872955,0.36637584618418295,0.7700622763691279,0.7790734170058691
17,0.3941552027446139,0.36581657736331635,0.7689422246306123,0.7790734170058691
18,0.3936431479727676,0.3634440760021131,0.7707532928952107,0.7790734170058691
19,0.3922537844786932,0.36383852777329306,0.7707014407573621,0.7790734170058691
20,0.3913447984442303,0.36183502335737666,0.7716609753342034,0.7790734170058691
21,0.3904563843090217,0.36063362435334206,0.7720594617731112,0.7790734170058691
22,0.38908415086887355,0.3614043475002515,0.7712310127452116,0.7790734170058691
23,0.3889057788509774,0.36032505200811016,0.7723910377187733,0.7790734170058691
24,0.38783650549736626,0.3590239643292564,0.773606741970994,0.7790734170058691
25,0.3871701674133755,0.35690115378544895,0.774020602774559,0.7790734170058691
26,0.3865972680530276,0.3567898113455934,0.7735691576892312,0.7790734170058691
27,0.38621576346210046,0.35642710981758985,0.774336368396727,0.7790734170058691
28,0.3852073794457499,0.3558627999894136,0.7743815176464053,0.7790734170058691
29,0.38489721930797727,0.3599640132287064,0.7723776605775066,0.7790734170058691
30,0.38519262004951255,0.3563067701098888,0.774886000742917,0.7790734170058691
31,0.3838379930006624,0.354822323521199,0.7748533909918188,0.7790734170058691
32,0.38378285433506826,0.3544426779444627,0.7761928830633479,0.7790734170058691
33,0.3831599518345229,0.355357507994546,0.7746087154663299,0.7790734170058691
34,0.38302554430175556,0.35426910823736646,0.7741858029521865,0.7790734170058691
35,0.38277097459435727,0.3541920162536753,0.7752755133915568,0.7790734170058691
36,0.3826399786510266,0.3562307354631791,0.7753452443259857,0.7790734170058691
37,0.38192147203890897,0.35447697038120823,0.7747160657703902,0.7790734170058691
38,0.3817284351393,0.3537837524544253,0.776755805948269,0.7790734170058691
39,0.38161133432362404,0.35284148195610954,0.776128999299696,0.7790734170058691
40,0.38123023994804717,0.35179342616277187,0.7758678442956495,0.7790734170058691
41,0.3810482946028601,0.3529814860185905,0.7762272948051283,0.7790734170058691
42,0.3806503780235626,0.35175679696993184,0.7762433348200267,0.7790734170058691
43,0.3806083060885752,0.3520298852274267,0.776118240047085,0.7790734170058691
44,0.38050170954027945,0.35188301832792457,0.7769433436632983,0.7790734170058691
45,0.38010415640369466,0.35174785962608873,0.7768661331997564,0.7790734170058691
46,0.3799874262293077,0.3547993510953775,0.7747310336307532,0.7790734170058691
47,0.38000325396853585,0.3518183201847518,0.7764188849535468,0.7790734170058691
48,0.37963156156214406,0.35029303756878727,0.777738176184638,0.7790734170058691
49,0.3795261646126009,0.3520939195402805,0.7764084266429541,0.7790734170058691
50,0.3794981574240541,0.3521331735751526,0.7771998228613387,0.7790734170058691
51,0.37877983208210875,0.3517733111162894,0.7766450192366954,0.7790734170058691
52,0.3793403949082885,0.35078934337660506,0.7765624036809745,0.7790734170058691
53,0.37876389023831974,0.3513120881138616,0.7769121578972717,0.7790734170058691
54,0.37905948015617164,0.35027694462556147,0.776835100349635,0.7790734170058691
55,0.3786668396177905,0.3498581021715424,0.7769018022819754,0.7790734170058691
56,0.3782040365200284,0.3489351651849119,0.7778591438382693,0.7790734170058691
57,0.3784096068306771,0.3492476494814974,0.7778453201071984,0.7790734170058691
58,0.3779900638651593,0.3506992700544331,0.7766612494995246,0.7790734170058691
59,0.37807700788585114,0.34887403434560477,0.7788714022043641,0.7790734170058691
60,0.3777222162042444,0.34878011088803557,0.7781257879507237,0.7790734170058691
61,0.3780040083691806,0.34888375599502436,0.7781833619955408,0.7790734170058691
62,0.3777213867374608,0.3488119935871369,0.7774748293011267,0.7790734170058691
63,0.3773093301987177,0.34953704520706963,0.7782497162859743,0.7790734170058691
64,0.3770721728568666,0.3494496907649782,0.7776884063491833,0.7790734170058691
65,0.377377367612234,0.34825588535858104,0.778196257039089,0.7790734170058691
66,0.37699646035010387,0.34885201016124767,0.7773989994365931,0.7790734170058691
67,0.37703172259275997,0.34965640559114003,0.7778960007559579,0.7790734170058691
68,0.3770247406118662,0.3487501202708151,0.7780668527519977,0.7790734170058691
69,0.37667958136734647,0.34934025471133257,0.7776988582157244,0.7790734170058691
70,0.3765411650324051,0.3483058891120489,0.7775535684770228,0.7790734170058691
71,0.376525848902141,0.35051654664105986,0.7786263511675316,0.7790734170058691
72,0.3766665617406684,0.3494085720161106,0.778010456742327,0.7790734170058691
73,0.3764266883136431,0.34745241648803055,0.7790734170058691,0.7790734170058691
74,0.37617152694099265,0.34787699877549827,0.7780519690297869,0.7790734170058691
75,0.3761779301187809,0.3471931594013813,0.7787296198471994,0.7790734170058691
76,0.3761932917371153,0.3486480342229971,0.7781334324761706,0.7790734170058691
77,0.37613936429880523,0.3492474779925583,0.7776829561681297,0.7790734170058691
78,0.3759369252982258,0.348329242746533,0.7776144547926375,0.7790734170058691
79,0.37604031527821913,0.3484290193188867,0.7788137803095712,0.7790734170058691
