,train_losses,validation_losses,accuracies,best_accuracy
0,0.7408543441806721,0.4324010617498824,0.7360216437143369,0.7776922708177197
1,0.4472073131405167,0.3990915216534981,0.7543462363987397,0.7776922708177197
2,0.42961746870034084,0.39610092384836204,0.7559474534219992,0.7776922708177197
3,0.42488176853875814,0.39095355294894896,0.7578953116071628,0.7776922708177197
4,0.4218395726038574,0.39589369334642865,0.7531327106895915,0.7776922708177197
5,0.42080593218790957,0.38939483386357565,0.7584827404150642,0.7776922708177197
6,0.419060438096268,0.3867019909016165,0.7592599752217828,0.7776922708177197
7,0.41750542608884694,0.38513188984051316,0.7615399121740939,0.7776922708177197
8,0.4148035464562951,0.3855001266769669,0.7626580050994723,0.7776922708177197
9,0.4134089354757182,0.38294177624464504,0.7610414002578536,0.7776922708177197
10,0.4118622765525194,0.38129791960248693,0.7642113046241475,0.7776922708177197
11,0.41050760763062744,0.37868159903128645,0.7655265367732988,0.7776922708177197
12,0.40917931285811066,0.378603691468123,0.7644693395363692,0.7776922708177197
13,0.40876447229902807,0.37730962567541276,0.7647466682770648,0.7776922708177197
14,0.4082760336670205,0.3752295430978431,0.767372083512334,0.7776922708177197
15,0.4070137212452429,0.37836819993137044,0.7640208614571681,0.7776922708177197
16,0.4065697875328546,0.37622019850635263,0.7653027960076071,0.7776922708177197
17,0.40541294896886176,0.37649223735858645,0.7657907527244604,0.7776922708177197
18,0.4050276635413766,0.37176486155787397,0.7677696896985817,0.7776922708177197
19,0.40420934366969197,0.3744371163225742,0.7659085151779683,0.7776922708177197
20,0.40407856520447016,0.3730246213305293,0.7674531393867878,0.7776922708177197
21,0.4033947858011054,0.3717067701548927,0.7681764878900313,0.7776922708177197
22,0.40289856098656057,0.37328405618060134,0.7676937372015794,0.7776922708177197
23,0.4017668946032409,0.3724300859082878,0.7660719246409468,0.7776922708177197
24,0.4025016211328212,0.37140228681157056,0.7671038410785374,0.7776922708177197
25,0.4009787169740684,0.3737856200486616,0.7663365665309478,0.7776922708177197
26,0.4009357663572659,0.3704468854057049,0.7685330920655038,0.7776922708177197
27,0.4003800921464537,0.36847945963118817,0.7694084625935741,0.7776922708177197
28,0.39963457783670836,0.36883330168112727,0.7684526785062945,0.7776922708177197
29,0.39868523294289865,0.36840109925712455,0.7688366610805644,0.7776922708177197
30,0.39857088174334043,0.3650090931864007,0.771258971159272,0.7776922708177197
31,0.39697344183381117,0.3657012163687106,0.7694310779754873,0.7776922708177197
32,0.39640417969873065,0.36585590091249015,0.7694854111856894,0.7776922708177197
33,0.39569167164988145,0.3648514642886831,0.7709273536589875,0.7776922708177197
34,0.3948680496327324,0.3628661524996046,0.7705627480827406,0.7776922708177197
35,0.39393271630769855,0.3611406823576063,0.7717794608799126,0.7776922708177197
36,0.3930083649335771,0.36508412949479346,0.7697533037061407,0.7776922708177197
37,0.39183508252271415,0.3618333436082035,0.7720252593285172,0.7776922708177197
38,0.39158015620951353,0.36234487208047894,0.7721294805521739,0.7776922708177197
39,0.39138797238539497,0.3587746287363468,0.7736951176827905,0.7776922708177197
40,0.390255974006177,0.3595969859472206,0.7723091447818677,0.7776922708177197
41,0.3895465575826142,0.35941862764096083,0.7727547093170855,0.7776922708177197
42,0.3888753323921811,0.3587971742332325,0.7740759359611731,0.7776922708177197
43,0.3883896893531993,0.35751947363218123,0.7727761278703689,0.7776922708177197
44,0.38778997756216493,0.3619958340912505,0.7726460824761626,0.7776922708177197
45,0.3877802234037938,0.35709012919707567,0.774213850581709,0.7776922708177197
46,0.38690725928350783,0.35600141855489187,0.7734676732904981,0.7776922708177197
47,0.386820398500344,0.35648051816887416,0.7753290767581581,0.7776922708177197
48,0.38621418644955824,0.35513631041423693,0.7745676109402226,0.7776922708177197
49,0.386616437017212,0.35828074953027705,0.7730177281470144,0.7776922708177197
50,0.3860772573998077,0.35568436896078937,0.7745370730109161,0.7776922708177197
51,0.38555490809212134,0.357147856154522,0.775080234650999,0.7776922708177197
52,0.38603583402904906,0.3610834673008894,0.7720858964357507,0.7776922708177197
53,0.38563796285345525,0.35504210972577005,0.7755003446530933,0.7776922708177197
54,0.38489934676816157,0.35709772331012435,0.7737180540910202,0.7776922708177197
55,0.38562870831558094,0.3536766109520675,0.7757994865077198,0.7776922708177197
56,0.3847141845124433,0.35658584143808947,0.7742507925544071,0.7776922708177197
57,0.38516775815232657,0.3556599954356946,0.7755309813666416,0.7776922708177197
58,0.3844725104679772,0.35517681071902324,0.7761785300653546,0.7776922708177197
59,0.38483419244047296,0.3552037222866085,0.7751655155578551,0.7776922708177197
60,0.38458064377072004,0.3546001869802611,0.775928332645778,0.7776922708177197
61,0.38426291266784357,0.3549278141074821,0.7754297574816874,0.7776922708177197
62,0.3840004849059545,0.3538756123624049,0.7750093153564714,0.7776922708177197
63,0.3845663132852966,0.35453864178442956,0.7767604246275092,0.7776922708177197
64,0.3834184251400587,0.35761778134378625,0.7743000300165406,0.7776922708177197
65,0.3845703885781568,0.3552759254118984,0.774751763743503,0.7776922708177197
66,0.3842132421550643,0.35364022069224277,0.7761735511853614,0.7776922708177197
67,0.38403895842169483,0.3554220061589328,0.7750563424370364,0.7776922708177197
68,0.38413488882183194,0.3539557777262659,0.7749597719929193,0.7776922708177197
69,0.3838128116881523,0.3540526737911552,0.7756326393530608,0.7776922708177197
70,0.3837563264389159,0.3551843672691756,0.7751812563309083,0.7776922708177197
71,0.383825449485781,0.3532437524254716,0.7760069369582089,0.7776922708177197
72,0.3832590167446795,0.3561189754545519,0.77374868242254,0.7776922708177197
73,0.38289025140387617,0.3546313758121825,0.7750456607530934,0.7776922708177197
74,0.3837894672150559,0.35251374052269546,0.7770243103872154,0.7776922708177197
75,0.38324266169550747,0.3534037262936923,0.7768794375569289,0.7776922708177197
