,train_losses,validation_losses,accuracies,best_accuracy
0,0.9152054233280666,0.43052744641653634,0.7503878256987897,0.9372066553601116
1,0.40867532672415124,0.33742203612193195,0.8175174044942414,0.9372066553601116
2,0.3492268252429253,0.30320607324252075,0.8408028200469005,0.9372066553601116
3,0.3195758707581825,0.2853986444420738,0.8536156962359098,0.9372066553601116
4,0.29984573516766444,0.26881164523779416,0.8627243639125128,0.9372066553601116
5,0.28440060087733465,0.2570812295820402,0.8695510810694437,0.9372066553601116
6,0.2715048063779249,0.24846335425272845,0.8750653445723319,0.9372066553601116
7,0.26053736171243336,0.23802032924889646,0.879980825965921,0.9372066553601116
8,0.25099065490172145,0.229999657707449,0.8844020237000086,0.9372066553601116
9,0.24231913206802813,0.22351466998045835,0.8880167410738954,0.9372066553601116
10,0.2343538215132564,0.21703885575964255,0.8911649181860813,0.9372066553601116
11,0.22690932836715194,0.21062182525089296,0.8947739632620849,0.9372066553601116
12,0.2201823885328501,0.20653503098111173,0.8974861882569108,0.9372066553601116
13,0.21441513505736431,0.20179443119102936,0.9003014085651545,0.9372066553601116
14,0.2086622778544887,0.1992978763139989,0.9014853876707499,0.9372066553601116
15,0.20390252651262897,0.19360047522497614,0.9044809722330696,0.9372066553601116
16,0.19913028926169873,0.18936547136667448,0.9063413449468675,0.9372066553601116
17,0.19496826501672163,0.18608961238792684,0.9075795543860988,0.9372066553601116
18,0.19109287961838886,0.1825303275771852,0.9098354379609653,0.9372066553601116
19,0.18752322585811787,0.17949110796537596,0.9113078175454168,0.9372066553601116
20,0.18396795974277888,0.18053846414104455,0.9113208329312338,0.9372066553601116
21,0.18083727923676043,0.17684402362923585,0.9138119120608964,0.9372066553601116
22,0.1779412431769611,0.1739729872286318,0.915311646586567,0.9372066553601116
23,0.17489124103302958,0.1720462695154158,0.9157205251575155,0.9372066553601116
24,0.17241723704995168,0.1699504801510391,0.9175991639713258,0.9372066553601116
25,0.1698659546606856,0.1686570038352797,0.9183297396719916,0.9372066553601116
26,0.16757690249834756,0.16735520686333083,0.9191876840492692,0.9372066553601116
27,0.16555841499139454,0.16572823865320235,0.9201598393768354,0.9372066553601116
28,0.1630400470272733,0.16540911712004003,0.9202737407860754,0.9372066553601116
29,0.16134461875902167,0.16368478108266327,0.9214891296322477,0.9372066553601116
30,0.15928643022822825,0.162091516908087,0.9228486893485115,0.9372066553601116
31,0.1576611520684602,0.15986141538434837,0.9237559999115817,0.9372066553601116
32,0.15581199038301544,0.15957343491292184,0.924399075182595,0.9372066553601116
33,0.15391853846077105,0.16019683280577418,0.9243554011230078,0.9372066553601116
34,0.15261234364219545,0.15957720766279646,0.9246235421513709,0.9372066553601116
35,0.15130294477032408,0.1596892493840903,0.9245945464537979,0.9372066553601116
36,0.14952021401174853,0.15987086540034412,0.9256780574500957,0.9372066553601116
37,0.14825307684761352,0.1557288113571606,0.9269612216651436,0.9372066553601116
38,0.1467847677226946,0.15561659408991352,0.927696662509106,0.9372066553601116
39,0.1455541470340384,0.15616750996587436,0.9275363465679218,0.9372066553601116
40,0.1442592722139264,0.15495418055898083,0.9277715612511723,0.9372066553601116
41,0.14305344468233008,0.15451377570088665,0.9287137118184015,0.9372066553601116
42,0.14168520262940648,0.15497247837811948,0.9284577126727552,0.9372066553601116
43,0.14058111471773843,0.15304402434606504,0.9293226389834742,0.9372066553601116
44,0.13922192911812745,0.1557342380096204,0.9288205019492972,0.9372066553601116
45,0.13850032153209033,0.1531866880325801,0.9305410822880616,0.9372066553601116
46,0.13726960500301466,0.1531962567487433,0.9302953754103684,0.9372066553601116
47,0.13615768805333747,0.1527905867438768,0.9303712421232021,0.9372066553601116
48,0.13525629468511766,0.15255787137460225,0.9312611393800655,0.9372066553601116
49,0.13389858763721507,0.1518283119074893,0.9316043048993567,0.9372066553601116
50,0.133281559790161,0.15047188984902105,0.9321519566635572,0.9372066553601116
51,0.1321709519550982,0.15362537228721795,0.9312937505140498,0.9372066553601116
52,0.1312365398406763,0.15208002341287302,0.9312997092581307,0.9372066553601116
53,0.13025717839094283,0.15156195072293868,0.9324648300755163,0.9372066553601116
54,0.12934499710306055,0.15172768916760193,0.9322265110140051,0.9372066553601116
55,0.12862499070738614,0.1505795062961863,0.9331958124304139,0.9372066553601116
56,0.12776533345013213,0.15063883041218745,0.9337485142877696,0.9372066553601116
57,0.12687330185365753,0.1516602830243621,0.933092190458862,0.9372066553601116
58,0.12624185590951895,0.1508507672461161,0.9328522427809223,0.9372066553601116
59,0.1254595939393075,0.14993135283739298,0.9334057335435071,0.9372066553601116
60,0.1246419361571847,0.15072525067447753,0.9341233616831925,0.9372066553601116
61,0.12372934558929224,0.14987510498169612,0.9345700285621591,0.9372066553601116
62,0.12292627686011905,0.15120339732416627,0.9342664656246358,0.9372066553601116
63,0.12239737536395369,0.14895558310274937,0.9346359456781853,0.9372066553601116
64,0.121536892563623,0.1499834074495613,0.9348282050715958,0.9372066553601116
65,0.12106631977514988,0.14981549414274078,0.935124649143651,0.9372066553601116
66,0.12054167745335471,0.1499654193441881,0.9346512352288919,0.9372066553601116
67,0.11993670282350549,0.15126346368779883,0.9356709393649074,0.9372066553601116
68,0.11918622460795787,0.1497703852134349,0.9355437410733777,0.9372066553601116
69,0.11848493879741989,0.14939390238315797,0.9357072319866727,0.9372066553601116
70,0.11787339916618744,0.1486392046781097,0.9356589890643201,0.9372066553601116
71,0.11757482308230643,0.14963354305171267,0.9363738008054748,0.9372066553601116
72,0.11660977790136727,0.14977020832987847,0.9364963938060235,0.9372066553601116
73,0.11585985526088767,0.14927400389946435,0.936295816914185,0.9372066553601116
74,0.11534255704859754,0.14919190225511272,0.9369857622229832,0.9372066553601116
75,0.11524137629403311,0.15086266479811125,0.9362507863133022,0.9372066553601116
76,0.11436813541615486,0.14980769365656074,0.9365840995501535,0.9372066553601116
77,0.11375934945169845,0.1502800410740169,0.9370344137827762,0.9372066553601116
78,0.11349388500805384,0.149721393161577,0.9372066553601116,0.9372066553601116
79,0.11305488187854151,0.1497608494592373,0.9368926168631204,0.9372066553601116
